Source,RA_ICRS,DE_ICRS,BPmag,RPmag,Gmag,GMAG,Teff,Rad,Lum-Flame,Plx,Dist,bp_rp,spectral_class,cluster_silhouette,cluster_k7
1983815539713665024,340.64022218956,47.81434038463,10.237891,10.117517,10.203699,-0.038,10310.505,3.2931,95.7262,1.1383,950.2441,0.1203739999999999,B,0,5
1998431760098787072,358.72320120925,58.33817022181999,12.786968,12.137026,12.543114,-1.4815,15694.514,4.2677,657.197,0.4068,2888.3208,0.6499419999999994,B,0,1
111316863596117504,48.606689339910005,25.07021536678,14.868606,13.851655,14.448313,3.9509,5875.52,1.3473,1.9500387,0.9649,986.2761,1.0169510000000006,G,2,0
508413356354713088,31.49915158259,61.462817105430005,13.081207,12.301443,12.781261,-1.8054,12850.248,5.9487,952.7242,0.2785,3696.0742,0.7797639999999983,B,0,1
214261594684393856,84.31002413374,49.75693239587,14.32163,13.329713,13.908611,4.7483,5675.236999999999,0.9945,0.9570536,1.5976,587.8133,0.9919170000000008,G,2,0
72721634637187968,34.8833494274,11.63115023121,13.338423,12.491091,12.998783,3.2829,5985.423000000001,1.754,3.6959238,1.2017,785.9084,0.8473319999999998,F,2,0
188605826582209024,78.573131276,38.8760117668,11.741467,10.957724,11.433006,4.3227,6030.1255,1.0728,1.335912,4.064,248.8771,0.7837429999999994,G,2,0
51424403647052928,60.05703308932,20.708693992,15.185742,14.110883,14.735582,3.9052,5636.0293,1.5205,2.7332675,0.7086,1158.0107,1.074859,F,2,0
182382595066841600,78.48384604364,35.24322406769,14.738556,12.906366,13.840376999999998,0.1613,5115.1543,10.4517,47.31155,0.3675,2679.6404,1.8321900000000009,K,1,6
465671899105637504,40.39430128047,61.41144548181999,12.9338,11.955826,12.534921,0.7255,7949.0337,3.446,54.67773,0.8593,1221.9999,0.9779739999999996,A,0,6
4037351481099694720,270.07825383023,-36.74758154663,15.035520000000002,10.631469,12.106174,-3.7382,3512.0994,241.6647,1391.6504,0.2657,6506.8096,4.404051000000003,M,4,2
2070062537461856128,310.06254464560004,44.3288358528,16.878984,14.444398,15.571419,0.5783,8482.834,3.1338,32.446938,0.9206,1383.5201,2.4345859999999995,A,1,4
169254701110152960,60.63165081037,31.24605295485,14.644562,13.370404,14.083551000000002,4.9379,5588.719,0.9415,0.8418525,2.0411,462.2125,1.274158,K,2,0
1736008777270028544,312.48304444959,6.28533055729,11.339389,11.090988,11.258266,1.3877,8697.683,2.0694,19.053673,1.2745,820.5084,0.2484010000000012,A,0,5
2932618826658730624,105.76117847814,-19.71249966318,12.478074,12.01298,12.309451,0.1671,8627.992,3.6783,53.340313,0.5701,1930.0242,0.4650939999999988,A,0,5
61385016921368576,51.69763634191,21.06723864996,14.074105,12.807673,13.517323,5.3118,5399.1904,0.8558,0.5755746,3.0514,318.967,1.266432,K,2,0
1891011982318952192,343.43513202414,33.604936305459994,16.223232,13.955091,15.036221,8.6335,3662.1003,0.5407,0.04526036,6.5531,154.5915,2.268141,M,3,3
3105813966982877568,102.41294984628,-3.3515094584900003,11.493952,11.364348,11.45013,1.0264,9677.115,2.1776,32.623234000000004,0.9624,1071.6652,0.1296040000000005,A,0,5
4012914147972055168,183.8110805919,28.75628541843,17.508535000000002,17.71059,17.590334,0.978,15849.552,1.4221,119.821045,0.1751,20610.695,-0.2020549999999978,O,0,5
431607590079078400,1.1094038913700002,63.54781218949,14.442473,13.87179,14.232329,-0.3439,10544.998,3.7114,97.81829,0.2431,4717.4077,0.5706829999999989,B,0,1
112891329885502848,41.38979715445,22.929696993,14.89643,13.822523,14.445172,4.3028,5800.3467,1.1672,1.4483582,1.1511,819.5382,1.0739070000000002,F,2,0
64283398290936448,54.81124670988,21.481065083710003,14.185378,13.333251,13.844812,3.157,6764.7827,1.4557,4.617907499999999,0.8635,1020.3569,0.8521269999999994,F,2,0
2029790244054500864,301.34215452226005,29.85869744793,17.735088,12.711806,14.235285,-1.9611,3531.28,100.272,2458.6714,0.1521,2974.6777,5.023282000000002,M,4,2
2235219698033235328,295.73695259612003,57.09503802833,11.148508,10.760865,11.01114,1.4682,7495.1475,2.5966,18.632238,1.2947,762.8701,0.3876429999999988,A,0,5
2220519571168574208,321.08522063728,65.22659902168,13.795271,12.850438,13.411466,1.7055,7261.507,2.4599,11.126355,0.8319,1310.7262,0.9448329999999991,A,2,5
5941158136656507392,248.63256897915,-47.88498439351,16.343763,13.585838,14.795024,-2.3601,15003.258999999998,6.7122,2094.8022,0.2053,2229.697,2.7579249999999984,O,4,4
112253029026985600,48.26105569975,25.95782013219,12.963391,11.882735,12.507155,3.4008,5599.6523,1.9211,3.2984697999999995,1.8395,532.217,1.0806559999999994,F,2,0
245670278208325632,61.17831626261,46.62779811602,15.437614000000002,14.512012,15.087047,0.7190000000000001,10494.788,2.2984,52.91166,0.2961,3201.7,0.9256020000000014,B,0,5
164164237151257856,61.659070325040005,28.769250349940005,16.332611,14.377972,15.355723,0.386,5512.19,8.0071,141.6887,0.104,3992.2654,1.954639,K,1,6
4657272805682614528,83.70899936326,-69.77570617516999,13.678097,13.931113,13.799888,-3.0394,34515.48,4.4292,,-0.0157,18859.941000000003,-0.2530160000000006,O,0,1
1965667172588370432,319.83465077968,40.67711088137,9.290599,9.112413,9.235811,1.2048,9169.357,2.1021,27.578478000000004,2.8923,352.8507,0.1781860000000001,A,0,5
179272007951555712,66.82450348968,38.99227162486,15.099016,13.595951,14.410323000000002,4.361000000000001,5884.5713,1.1085,1.3730913,1.8148,532.0762,1.5030650000000012,F,2,0
116572769695991296,45.3232434972,27.82844205393,12.20649,11.116459,11.744662,5.7483,5109.583,0.7985,0.3920555999999999,6.7079,148.159,1.0900309999999998,K,2,0
547964851183252480,50.75318693363,75.14107695291,15.622875,13.469968,14.523045000000002,8.1217,3786.7976,0.6322,0.07492485,6.3878,155.7433,2.152907000000001,M,3,3
37382678087001472,55.30397508004,12.10559143044,14.74719,13.75625,14.342296,3.5584,6604.2607,1.2878,2.707727,1.01,981.1813,0.9909400000000002,F,2,0
5932677809671779840,241.10508361891,-54.55608778188,17.608511,15.895628,16.90642,1.0542,15031.223999999998,1.4312,89.85719,0.3354,2826.968,1.7128829999999995,O,1,6
186691542478500224,75.01204389288,37.00903528344001,15.053945,14.269832,14.757317,-0.036,10711.164,3.1633,123.852356,0.1012,4324.081,0.7841130000000014,B,0,5
145007892735593216,68.82524624397,22.08042753828,13.341682,11.673652,12.54695,0.7962,5049.884,8.0904,46.34348,0.6893,1295.341,1.66803,K,1,6
60069485617100672,45.92220259735,19.71607610391,12.864846,11.90764,12.471754,5.0053,5680.448,0.8866,0.7621286999999999,3.5816,272.6482,0.9572059999999992,G,2,0
2093658538032566528,284.61042262051,36.42600450155,8.403255999999999,8.059692,8.288153999999999,1.9496,7426.876999999999,2.1264,12.147937,5.4597,184.5007,0.3435639999999988,A,0,5
121959552036191488,46.92825634299,28.56909877075,15.705351,14.087841,14.940063,6.9742,4449.133,0.6609999999999999,0.1550263999999999,3.1463,313.8094,1.6175100000000011,K,3,3
1992242265548320896,348.16360488862,52.26378091596,14.128904,11.500908,12.679523,-0.4442,3710.5474,44.0092,990.68604,0.1557,2955.798,2.627996,M,4,4
368646496240144000,10.12687066797,39.37859644924,10.397598,10.133133,10.308285,0.789,8044.3574,3.0959,33.728621999999994,1.3702,748.1737,0.2644649999999995,A,0,5
431767775176057216,0.61574570749,64.53835734140999,10.130478,9.671729,9.970068,-0.3726,11743.757,3.3838,161.2816,1.5725,709.8810000000001,0.4587490000000009,B,0,1
200349611498638080,72.99690799087,40.94264151392,15.131126,14.497382,14.889756,1.3035,10420.454,1.7705,26.381012,0.3604,2872.8125,0.6337440000000001,B,0,5
137613196002602240,48.51691288423,34.48391204021,12.250126,11.348645,11.886303,3.4474,5761.1763,1.7787,3.2189035,2.2251,434.536,0.9014810000000004,F,2,0
2216746425223296128,326.07589790424,63.90820048636999,16.191392999999998,14.096141,15.122188,8.2979,3859.5942,0.5472,0.060462713,5.3637,185.9908,2.0952519999999986,M,3,3
184106045183974784,81.43327031442,36.08308542095,17.28604,14.505949,15.737659,-1.0276,15007.807,3.6051,642.7638,0.3614,1833.7384,2.7800910000000005,O,4,4
5865094609539040128,200.66216408426,-64.11265309975,14.13296,13.13941,13.738406,-3.4298,20144.314,8.4663,,0.0939,8627.083,0.9935500000000008,O,0,1
4688964574723534464,12.62180984226,-72.77439863981,16.821032000000002,16.942898,16.978813,0.0399,19705.334,1.8298,466.77118,0.0795,21177.11,-0.1218659999999971,O,0,5
1795607182281622144,329.39272701671,24.54801350866,11.813749,11.647913,11.757663,0.9162,8749.283000000001,2.5605,19.459145,0.9277,1358.8688,0.1658359999999987,A,0,5
146400424211513088,70.31827922233,22.57021855513,14.858676999999998,13.727544,14.378034,3.7406,5547.2827,1.6644,2.5378523,0.8608,1057.0511,1.1311329999999984,K,2,0
1996050080474826624,349.85169883332003,54.566533830720005,11.004628,10.736795,10.916437,-0.7921,9375.093,5.0851,154.09698,0.6137,1723.9629,0.2678329999999995,A,0,1
190946034004197248,84.3839068635,39.532197023120005,15.138748,13.96587,14.637146,4.6781,5857.128000000001,0.9685,1.2167914,1.285,680.548,1.172877999999999,G,2,0
159838449167495552,69.88958293408001,32.23319749266,15.751256,14.003667000000002,14.911014000000002,1.8549,5019.7837,5.0791,13.97124,0.2579,2209.6506,1.7475889999999978,K,1,6
2813631396278220288,350.18511302724,13.48572217277,15.818448000000002,13.499351999999998,14.591682,8.2778,3676.927,0.6438,0.07247893,6.6351,146.4491,2.319096000000004,M,3,3
106872190918341504,35.695092402040004,28.088528404690003,14.112231,12.816533,13.533614000000002,2.3511,5051.487,3.9353,8.210517,0.6884,1374.9626,1.2956979999999998,K,2,6
163455601907399168,61.35072734354,27.2865855714,14.604211,13.297935999999998,14.023273,0.4243,5118.2524,9.2696,70.040375,0.1787,4064.23,1.3062750000000012,K,1,6
182210384058363392,77.47049710350001,34.33571749883,15.780649,13.817756,14.799661,1.0292,5745.214,5.3986,27.752314,0.2442,2105.0837,1.962893000000001,K,1,6
171293607983677056,68.44320198676999,31.12428927065,10.820113,9.319501,10.128276,0.5167,5116.2466,8.9141,47.48914,1.8179,548.6022,1.5006119999999985,K,1,6
236302920171110656,50.520669167890006,40.36331641774,14.661417000000002,13.682756,14.255275,3.3309,5799.694,1.8184,3.4362514,0.7057,1288.9142,0.9786610000000024,G,2,0
129045904479074304,43.45415719630999,29.71373857637,13.185798000000002,12.192671,12.773719,4.1838,5582.363,1.3348,1.6124231000000002,2.1355,456.3647,0.9931270000000012,G,2,0
216826068117756032,57.25405751391,32.04298226853,15.220147,13.864403,14.616878,3.9358,5875.0977,1.3569,1.9047972,1.2157,808.1472,1.3557440000000014,G,2,0
4042513005375867008,269.94423155181,-33.38385406385,16.914715,14.488784,15.803825,1.9022,4773.973,5.6002,16.626522,0.1716,1933.9146,2.4259310000000003,M,1,4
4657661414263828736,83.87701376737,-69.37341704986,15.762487,15.206567,15.905598,0.1074,18721.033,1.8538,,-0.0904,10861.102,0.5559200000000004,O,0,5
4661517676430279680,74.48369155469,-68.36957312316,17.016365,16.801859,17.074701,0.5581,15833.497,1.7071,137.99515,0.3805,13237.534,0.214506,O,0,5
122969212948021120,46.73146863748,30.307165703800003,15.229497,14.180596,14.791889,4.0317,5699.1396,1.3971,1.9286156000000003,0.8085,1157.3174,1.0489010000000007,F,2,0
146656782219241344,69.59011113012,22.93164184063,13.406871,11.982523,12.763927,2.3522,6645.7075,2.2052,8.6096325,1.7538,565.9133,1.4243480000000002,F,2,6
4657236036475549056,83.94040791879,-70.15842701329001,17.493617999999998,17.401505,17.557709,1.0288,15712.151000000002,1.3974,,-0.0641,16372.937,0.0921129999999976,O,0,5
375780849235722624,12.920577653960002,43.01587940424,17.121851,17.355917,17.174017000000003,1.2258,15003.242,1.3255,1.1364278,0.6027,14509.074,-0.2340660000000021,O,0,5
5587348007919830144,117.03909400312,-36.11752176375,13.876835,12.969173,13.575666,-1.8447,18662.932,4.5541,2488.979,0.0253,4466.9106,0.9076620000000002,O,0,1
156488855713907840,77.07161270135,31.08493048372,13.980726999999998,11.325316,12.503642,-0.4534,3811.6235,37.4936,273.17786,0.3979999999999999,2177.055,2.6554109999999973,M,4,4
4042826159994520832,270.75225650657995,-33.39112475866,16.29601,13.57574,14.761148,-0.7168,4782.43,19.2175,327.85977,0.1,3335.1082,2.7202699999999997,M,4,4
160717268196502528,75.31857862603,33.33920781253,14.952607,12.946628,13.940499,0.5372,5613.953,7.204,65.71813,0.4313,1800.9218,2.005979,K,1,6
1979462332671261184,328.07051443915003,49.37732685977,16.688257,16.354035999999997,16.576963,1.5673,11502.341,1.4229,32.995808000000004,0.0728,6889.5527,0.334221000000003,B,0,5
2001560283005887232,337.77196823214,53.27544807265,14.882324,14.096999,14.609666,0.8863,10569.015,2.0754,118.57251,0.1111,2664.196,0.7853250000000003,B,0,5
171948710754269184,69.68579375518,32.945016905429995,15.050039000000002,13.454578,14.305844,2.7939,7332.7207,1.4861,5.597752,1.4018,710.7178,1.595461000000002,F,2,6
3099345570134295296,101.77383385486,-7.43037696543,12.173512,11.825121,12.051872,0.7264,9265.022,2.624,36.774536,0.7739,1378.7933,0.3483910000000012,A,0,5
258800577344298240,67.44658770017,50.033829532270005,12.969732,12.094609,12.618777,1.8662,8488.913,1.7486,14.665304999999998,1.3445,742.4423,0.8751230000000003,A,2,5
5942411064529052416,246.83419574684,-45.66907266316,18.85648,16.111664,17.300570999999998,0.5345,15007.56,1.8111,158.29349,0.1606,1862.3969,2.744816,O,4,4
188893112654746368,77.73043178498,39.83013209417,14.530454999999998,12.459222,13.478951,8.2519,3832.1538,0.573,0.064752914,10.6797,93.3252,2.0712329999999977,M,3,3
4036671574939149568,268.30073213875,-38.84887548785,16.190676,14.088223,15.143723,2.3336,5020.845,4.0215,9.078167,0.0903,1454.0275,2.102453000000001,M,1,6
2073749509200460288,297.26237389369,40.475559900890005,15.821472,13.20114,14.367660999999998,-0.1951,3899.0908,30.9807,185.85905,0.0525,4314.4185,2.6203319999999994,M,4,4
3070985699216126976,123.11681331789,-1.77917875118,9.512541,9.502517,9.515465,0.0853,9810.154,3.2902,84.573006,1.3884,739.5492,0.0100240000000013,A,0,5
162301144759469184,62.49912325,25.71549657032,11.14169,9.131609,10.121888,-1.5027,4658.348,28.7171,239.62503,1.0859,1073.9397,2.0100810000000013,K,1,4
414196823446301696,18.89666972445,59.16624229562,15.518339,14.774926,15.233767000000002,0.1861,10043.298,3.0759,90.84652,0.2081,5198.431,0.7434129999999985,B,0,5
342542887605888256,28.60742532156,37.56701080245,10.604569,10.128243,10.429399,1.2009,7061.441999999999,3.2442,25.180020000000003,1.4429,662.9078,0.4763260000000002,A,0,5
201429331918115072,77.85751172443001,42.52419639556,15.914613,15.205145000000002,15.645571,1.3432,9769.202,1.8554,28.668243,0.3136,3856.4788,0.7094679999999975,B,0,5
499223397644089088,79.53445078234,72.82781424739001,15.003271,12.654507,13.805968,8.7723,3666.993,0.5201,0.046500217,12.1522,79.6426,2.348763999999999,M,3,3
1171874478025404288,219.4930015803,7.21086749482,15.878212,13.990454,14.948539000000002,7.992000000000001,3663.4697,0.7038,0.06922404,4.5015,240.2678,1.887758,M,3,3
201175615312466688,78.45911122113002,41.86075374092,13.69766,12.770714,13.343398,3.2366,6167.5913,1.6956,3.7667909,1.1149,855.2684,0.9269460000000008,G,2,0
463875851164283520,40.84878945900999,57.58227481843,14.667057000000002,13.388892000000002,14.121193,-1.2176,11109.935,5.2755,120.529175,0.4639,3616.0999,1.2781649999999996,B,1,6
2859087302914393344,6.9752624259300005,30.16201772853,15.099203,13.148011,14.131219,7.8472,3680.0127,0.7516,0.099194966,5.8172,170.6489,1.951191999999999,M,3,3
510263868787504768,20.68541566592,60.39190247518,14.527644,13.802375,14.25068,0.0999,10625.119,3.0262,79.04511,0.3232,3407.4966,0.7252690000000008,B,0,5
2026821768810578304,299.04513767277,26.06951972032,15.504903,13.738563,14.664578,-2.6574,15002.09,7.6001,1057.0759,0.2688,5261.861999999999,1.7663400000000014,O,1,4
190413771593153024,82.84310631234,38.44608116447,14.773448000000002,13.466001,14.2046,-0.3636,11326.103,3.4996,228.13846,0.3305,2470.4727,1.3074470000000016,B,1,6
514564436718346752,32.9783298962,62.444762307480005,14.379205,13.405754,13.987813,-0.3834,9695.066,4.3982,133.43941999999998,0.2979,3321.5632,0.9734510000000008,B,0,6
2010050093318589824,344.98431369147994,57.1804584949,11.565793,10.922924,11.321756,1.9544,7978.1895,1.87,13.32079,1.8654,519.977,0.6428689999999992,A,0,5
418448325671117952,11.62202494306,55.562807588000005,11.715926,11.415158,11.612902,0.5871,8869.577,2.9188,32.207104,0.8922,1297.0608,0.3007679999999997,A,0,5
138220607457309056,48.74880789063,35.43716472135,14.611385,13.561778,14.169556,4.0667,5787.125,1.3101,1.5223992,1.2175,832.3838,1.049607,G,2,0
105384414246823424,30.97023050568,25.51154206844,14.291256,12.41462,13.364632,7.7623,4089.5251,0.5892,0.08740732,9.4513,106.0032,1.8766360000000013,K,3,3
245544727722421760,59.94391582309,45.92035188503,14.435183,13.209106,13.901329,3.6324,5784.149,1.5921,3.202645,1.129,764.2085,1.226077,G,2,0
4473577466673522688,264.50320360497994,4.8256251716400005,16.953583,17.050516000000002,16.984365,0.1375,19319.27,1.7773,434.50027,0.3999,19545.986,-0.0969330000000034,O,0,5
155946006207693312,77.51192570891999,28.82705265169,14.587152,13.302209,14.024773,5.7047,5293.21,0.7515,0.44367945,2.6782,346.0143,1.2849430000000002,K,2,0
250425047520209920,58.720434176000005,50.32852860340999,15.765657,13.792986,14.776573,1.6909,5484.4595,4.4185,36.72035,0.4318,1631.3309,1.9726709999999985,G,1,6
1996301933052184192,346.06820390543,53.49573029509,12.04062,11.282722,11.745643,1.352,7072.7827,3.0609,24.514265,1.0157,885.1463,0.7578980000000008,A,0,5
5879629088001091712,226.75582606973,-59.09653119626,17.303898,14.512856,15.844175,-0.5544,15069.975,2.9257,440.18408,0.4067,1467.1405,2.791042000000001,O,4,4
515737237668309760,39.10470744727,63.96487961947,10.517548,9.954558,10.310508,1.2975,9092.733,2.0227,24.35731,2.553,402.9723,0.5629899999999992,A,0,5
206155548290819840,73.3607984552,44.514195004,15.229541,14.219922,14.818846,0.1776,9707.833,3.198,75.4558,0.2563,3500.3733,1.009618999999999,B,0,6
180465012427969664,78.48579959071,31.29384146445,15.617323,13.816896,14.740819,2.1328,5098.602,4.2527,11.097201,0.2482,1681.0558,1.8004270000000009,K,1,6
182299203982220928,79.30160757393,34.81864475559,14.914937,13.510514,14.285953,3.3022,6139.6367,1.6302,3.4194624,1.1345,844.5618,1.4044229999999995,K,2,0
158383520406641792,72.64394152184,29.94245974851,13.446304,12.167489,12.883192,3.8111,5752.3306,1.4975,2.3975310000000003,2.224,425.3468,1.2788149999999998,G,2,0
4043123612246786304,268.76600777273,-33.765740919459994,16.911606,14.106907,15.394467,0.2089,6042.2144,7.3069,60.408524,0.2703,1807.4895,2.8046989999999994,M,4,4
5335147214759858176,178.82163090374002,-61.528842635550006,19.417036,15.962123000000002,17.302439,-0.7234,15007.773,3.2269,498.73212,0.0702,1907.4763,3.4549129999999977,O,4,2
26598461881933184,39.35583088153,13.17374483324,13.810717000000002,12.925081,13.452827,4.8804,5782.5107,0.9068,0.8736722,2.0387,467.8161,0.8856360000000016,G,2,0
146544357155526784,71.29261130745,23.07176559259,15.460117000000002,14.051265,14.869732,2.7339,7161.3716,1.5939,5.062281,0.9264,1131.5618,1.408852000000001,F,2,0
172127553193439616,68.76758577750999,32.96551713425,14.821941,13.338508,14.144027,3.0277,6956.637,1.4898,4.55967,1.4072,702.1376,1.4834330000000016,F,2,0
153513405449183616,72.52832501196,26.14641724583,16.312752,14.033748,15.110932,0.7947,5949.89,5.6293,68.53168000000001,0.3011,1973.7456,2.2790040000000005,K,1,4
168653268249266432,58.73150426941999,31.38352645741,15.298409,13.745659,14.574984,2.6706,4911.9336,3.6497,17.061357,0.3504,1601.7091,1.5527499999999996,K,2,6
52225707104939136,62.09633924591,21.03585508828,13.859693,12.862729,13.450767,2.5233,6644.504,2.0389,8.87255,0.8421,1030.913,0.9969640000000002,F,2,0
96949476434571264,28.26077774853,20.48401474198,14.821806,14.041616,14.514529,4.0271,6415.299,1.0921,2.1126814,0.831,1071.424,0.780190000000001,F,2,0
513864185249713280,35.22811712282,62.486647617230005,15.726795,13.483009,14.569401,7.6431,3721.4858,0.8125,0.108742215,5.3387,187.0223,2.243786,M,3,3
153221828709644672,72.851462259,25.43405641612,15.474409,13.712929,14.625178,4.6897,5768.417,0.9909,1.0595572,2.2565,418.5612,1.7614799999999988,K,2,0
4037318908063317504,269.1583296127,-36.93452635567,16.069712,11.902325,13.343331,-2.3927,3485.6787,123.6275,1996.2089,0.1583,4508.633,4.167387,M,4,2
247458530790559616,61.23127218895,49.56457086859999,13.682764,12.894739,13.377845,0.0024,11833.766,2.8502,98.58012,0.5312,2168.2134,0.7880250000000011,B,0,5
60881028279731712,50.57699486532,20.13441062095,11.802407,10.990315,11.484691,2.4129,6275.977,2.3699,7.325805,1.8167,556.5662,0.8120919999999998,F,2,0
2857325778531072,49.62870807488,4.11535636181,13.46693,12.631328,13.136398000000002,4.7222,5753.7456,0.9971,0.9853065,2.1586,453.6579,0.8356019999999997,F,2,0
529855963398688640,10.38140449996,69.05338971805,14.264482,13.394584,13.933663,0.1106,12730.404,2.5392,183.63179,0.3519,2426.5847,0.8698979999999992,B,0,5
190011693936977920,85.32070086994,38.38666448721,14.674808,13.996768,14.436316,-0.0928,13349.85,2.7,220.39688,0.0522,3886.909,0.6780400000000011,B,0,5
509683326648687360,25.58278069934,60.20230217321,16.172161,15.440457,15.892603,0.3299,10525.067,2.7538,87.92531600000001,0.123,6539.533,0.7317039999999988,B,0,5
1827123686675382912,299.10852135287,22.26872611344,17.470476,15.326817000000002,16.43914,-0.4236,15028.616000000002,2.7845,332.54388,0.077,3245.7627,2.1436589999999995,O,1,4
71883257022879744,55.48366535329001,28.73672525639,13.840397,12.792055,13.40084,4.7944,5678.701999999999,0.9729,0.9713407,2.2051,426.268,1.048342,G,2,0
181873345086773248,79.04598074535,33.342019725090005,13.548153,12.481382,13.101033,3.1121,5583.138000000001,2.1899,4.8780446,1.0985,814.5836,1.0667709999999992,G,2,0
246959627388825216,58.68866129786,48.22639552103,15.213275,13.891882,14.627632,4.2504,5921.6416,1.1348,1.788735,1.1919,719.7711,1.3213929999999987,G,2,0
175328815657178496,70.9913023285,37.33788650319,11.590549,9.54378,10.548795,-0.5722,4917.0327,16.145,160.45813,1.2204,735.6635,2.0467689999999994,K,1,4
180964976687145984,81.17819116477,33.14260570083,12.293237,10.940176,11.685686,0.0489,5461.337,9.7202,46.667835,0.7412,1470.0704,1.3530610000000003,K,1,6
126526407941347200,39.42143717811,26.10608489384,14.07308,13.146616,13.6947,4.0403,5633.347,1.4227,1.8743285,1.2424,772.0374,0.9264639999999992,F,2,0
244956557721089152,56.92789383337,45.585332246590006,13.982870000000002,12.903514,13.528378,4.3759,5840.467,1.116,1.3618908,1.8801,509.929,1.0793560000000024,G,2,0
1827977564859106944,297.79038063006,22.6455472557,16.05945,15.011546,15.625570000000002,1.8045,10121.475,1.4515,20.702656,0.238,2284.6077,1.047903999999999,B,2,6
426706925006148608,14.17650709019,61.70524689956,16.64847,14.90715,15.878589000000002,0.8351,10430.023,2.2091,51.7653,0.4607,2221.6353,1.74132,B,1,6
62913269364502528,50.654047130440006,23.47982507226,12.642844,11.41242,12.105133,3.8099,5136.0527,1.9235,2.448821,2.5943,372.8273,1.230424000000001,K,2,0
160154352602287488,73.93296293064,31.93678027269,16.164803,14.304507,15.254879,1.6294,5304.846,4.8952,7.3616776,0.5879,2390.0435,1.860296,K,1,6
132680889917991424,35.88679378733,31.45226883201,13.922598,13.104333,13.597909,4.662,5790.052,1.0172,1.0655383,1.6297,586.1329,0.8182650000000002,F,2,0
189628307976210688,84.54206120341,37.90472036526,16.448133,15.433851,16.035626999999998,1.3765,10085.986,1.7648,30.745491,0.1816,3439.7502,1.014281999999998,B,0,6
3424864787928406656,89.82149312198,23.53758958191,16.012745000000002,13.508152,14.646743,-2.4085,5982.531999999999,24.7614,271.47946,0.2449,5921.417,2.5045930000000016,M,4,4
1961553178027199872,332.64711996797,43.461949767250005,15.015125,14.640404,14.879746,1.3751,9911.052,1.7983,37.82101,0.2185,3542.6487,0.3747209999999992,B,0,5
179849148477257984,68.10013498521,40.685793793,14.43095,13.25102,13.924468,4.5869,5844.2446,1.0142,1.1626523000000002,1.8529,509.3667,1.1799299999999988,G,2,0
206314732659875328,74.72903635064,45.53850306494,16.234215,14.327187,15.291499,1.0479,6093.714,4.7278,28.654404,0.3358,2490.2344,1.9070279999999984,G,1,6
4117303534346674688,265.75634301655,-21.595379568570003,17.339626000000003,15.412658,16.453089000000002,0.4365,15044.135,1.8806,152.85823,0.1602,2563.238,1.9269680000000025,O,1,6
71841956617454464,55.978886073880005,28.85481806136,14.329554000000002,13.435531,13.968113,3.4408,5863.0566,1.6814,2.4584801,0.9455,1116.37,0.8940230000000025,G,2,0
426768089642534912,12.68870773715,59.77464976684,15.183836,13.118808,14.168784,-2.2352,15004.873,6.1836,2495.339,0.2755,2695.865,2.065028,O,1,4
200644108816889856,76.04702503939001,40.21917527456,15.972709,14.245854,15.145649,0.6398,6089.611,5.8449,45.46264,0.1969,3342.0784,1.7268550000000005,G,1,6
5955149112877055872,265.86950661444,-44.71970880306,17.05934,17.017086,17.22953,1.1955,15058.661,1.3403,0.53722525,0.9179,12798.165,0.0422539999999997,O,0,5
42586529182267264,52.49067314863,15.677580084770002,12.414088,11.464843,12.026745,4.0861,5515.626,1.4572,1.7694261000000002,2.8065,352.6814,0.9492449999999996,F,2,0
509950026937504512,24.40092767534,61.19702050906,11.44136,10.873653,11.233745,-1.1944,12059.793,4.8,453.6322,0.5543,1673.2517,0.5677070000000004,B,0,1
1976493170239977600,330.13786846752004,49.24275734742,16.513762,14.400838,15.435782,8.4668,3810.7844,0.5193,0.05016222,5.0436,198.5803,2.112924,M,3,3
5962757699056846464,264.43398701967004,-35.98995909015,17.467976,14.838532,16.09971,-1.0219,15008.0205,3.7056,607.83386,0.1115,2370.4807,2.6294439999999994,O,4,4
159211727540336384,69.36665543077,30.489627658070003,11.450818,10.483537,11.051791,3.0279,6365.3394,1.7276,4.4623017,3.3177,296.7285,0.9672809999999998,F,2,0
2045274357086017408,293.57567081525,31.95702623943,11.209094,11.018292,11.142374,1.1529,8824.288,2.2336,22.854517,1.208,897.7349,0.1908019999999997,A,0,5
4041994894864323584,270.12758936777,-35.29936840663,16.527964,13.971568,15.126872,-0.4087,3879.5608,33.8438,221.54314,0.0976,6979.444,2.556396000000001,M,4,4
50148626561036160,61.00468763762,18.82348304737,15.607822,13.849703,14.756957,1.7975,5081.5146,5.0133,39.54999,0.2437,2052.2131,1.7581190000000009,K,1,6
159313359349482496,68.9774602079,31.29780438072,13.341291,12.155877,12.832845,2.6209,7458.9395,1.541,5.9571414,1.7603,537.2491,1.1854139999999995,F,2,0
192552317412082432,85.44194538438,40.6275645542,14.108793,13.078827,13.694531,3.2441,5533.1064,2.1112,0.529433,2.5841,1030.3092,1.029966,G,2,0
2012111810749230976,352.27832004454,60.0380058724,12.360625,11.43238,11.98681,1.2877,8513.003,2.2562,35.81411,1.1761,687.1761,0.9282450000000004,A,0,5
514871406620656640,31.61777057205,63.35607059596999,17.731716,16.596342,17.254644,2.1241,9689.129,1.3191,14.184995,0.1323,3994.3635,1.1353739999999988,B,2,6
