,bp_rp,bp_rp,bp_rp,bp_rp,GMAG,GMAG,GMAG,GMAG,Teff,Teff,Teff,Teff,Rad,Rad,Rad,Rad,Lum-Flame,Lum-Flame,Lum-Flame,Lum-Flame,Plx,Plx,Plx,Plx,Dist,Dist,Dist,Dist
,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count
cluster_k7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0784272869934026,1.0486505000000008,0.21389859036676928,4244,3.9844196748350615,3.9245,0.8826330570742806,4244,5848.054456314797,5783.51375,549.8291912031008,4244,1.4392738689915174,1.3613,0.5212402207057448,4244,2.8158084536828465,2.1305474,2.549918807075359,4244,1.666391493873704,1.30885,1.4103619606781652,4244,770.0721185202639,709.91825,404.81602108405775,4244
1,0.4439908296232876,0.449412999999998,0.4720906490182278,1168,-1.7153311643835618,-1.24885,1.192238311403708,1168,18967.89576344178,17124.845,8122.480142844918,1168,5.087977226027397,4.2531,3.803519671978559,1168,558.2717264154229,238.59009,721.597345573007,603,0.2922460616438356,0.247,0.3847526807333768,1168,10501.128191523972,5712.1845,9193.474700066254,1168
2,4.105444810397554,3.9367579999999975,0.6956207879453566,327,-1.9359584097859328,-1.5677,1.3349666351088725,327,4778.167275229358,3747.311,3057.5531457714046,327,94.42134434250765,70.1631,102.2423366588944,327,961.6036571388889,705.71517,702.3750576642531,324,0.21981559633027523,0.1815,0.15708383688725922,327,4117.143467278287,3222.9395,2737.9361181419636,327
3,2.07349270018622,2.1031335,0.24332798664410454,1074,7.952218994413407,8.17075,0.7312211108845771,1074,3953.55887113594,3788.1523500000003,407.9033874587496,1074,0.6115532588454375,0.596,0.09185565803956099,1074,0.089343642207635,0.068311555,0.08080795345678457,1074,6.134891247672253,5.6067,2.4200161204044606,1074,184.241947858473,177.87805,66.48526555158071,1074
4,2.519593268264173,2.5113270000000014,0.3772893237153994,1711,-1.0769469316189362,-0.9463,1.241484785497065,1711,9916.196776037405,6088.6245,6460.206269099098,1711,24.265255523085916,8.1688,40.845984121009586,1711,596.6836736235741,382.93836999999996,620.8384823497937,1578,0.22464745762711866,0.1841,0.1980259279887694,1711,3282.7098392168323,2673.1917,1986.5726126595846,1711
5,0.3993477222996516,0.43406899999999915,0.3194617321186175,2870,1.095160592334495,1.1050499999999999,0.8083887628771019,2870,10456.466783449478,9273.8155,3698.4392617123804,2870,2.2770193728223,2.0856500000000002,0.7327432112761396,2870,70.54260763595815,28.90466,111.52711652571031,2724,1.0715237630662022,0.7182999999999999,1.364932380980641,2870,4516.173474738676,1439.63485,6520.172954508864,2870
6,1.492753665387567,1.4858274999999992,0.31399866460727927,2606,0.9599534919416731,0.9869,0.9943711169053512,2606,7614.442148426708,6366.19265,3065.4432517255977,2606,5.140359861857252,3.8857,3.9103330937893843,2606,69.20733494314364,40.4962,135.94780029448958,2583,0.5072482732156561,0.352,0.4797366993641272,2606,2457.8078853031466,2273.99865,1278.9935236094018,2606
